"","id","estimation_condition","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est6","low_rep_est_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","imc","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","hour","minute","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","female","age"
"1",811.877687271551,0.374376455894526,2.31100510336585,2.44048882843909,3.93813333315983,2.50508885975196,2.57060635518764,2.34199673913252,3.89897297497974,2.32384467797412,2.80418174267508,2.05887005709108,2.96657572055253,3.99186059655515,2.53969741949168,2,2.74008271105626,2.59400538305845,2.18391574449594,1.91346397474869,2.20477406073872,1.88716748545386,2.11388045425966,0.399042145829398,16.826618478681,3.4554655946765,3.43742894061708,4.23847377643974,3.9682461033948,3.8887805116752,3.72558741885756,3.61374490004964,3.56802135503597,3.4578803171588,3.99329849703622,3.44585988755771,3.64283267844223,1.43926004944555,57.5373242877472
"2",1068.40616435397,0.32764415531905,2.20716649542491,2.26245671353815,3.93997090065256,2.56610544705635,2.49997346790942,2.30581051562007,3.86052930716046,2.2649480151998,2.82601842534855,1.90449656948446,2.9614651367612,3.9658488002239,2.47887574626128,2,2.62759696529253,2.81668937176562,2.34410311075065,1.91168325804523,2.12145303635117,1.86659728560014,2.10445813104557,0.220441041485971,20.4656006397589,3.41436917856604,3.4511274667578,4.53201222800068,4.1870176110291,3.99358583012076,3.72758259780412,3.71209393353621,3.66209011403928,3.67534063435584,4.07087661117953,3.33492189976511,3.71737914743304,1.5517475573631,64.4294870932582
"3",842.155382126628,0.436391790512721,2.43677039640471,2.56816841341419,3.95559322328972,2.53451959309765,2.50180556523103,2.38488422881835,3.87470091088289,2.36943892465387,2.90232980540504,2.03245008707806,2.9305644201589,3.90972787631736,2.56271741653602,2,2.67430828524989,2.56281055077468,2.08887164529201,1.94025019411392,2.17659888197402,1.98016956824996,2.14977109732077,0.459369308669337,17.6989272306778,3.49955169257039,3.42665076232993,4.18451810903102,3.90565128517883,3.86738220013716,3.75253045666905,3.61038213706774,3.52203858936706,3.51140376480014,4.00470036996688,3.42051420815299,3.61227961154569,1.44434046872644,58.0425913350375
"4",812.508729043303,0.406118938733961,2.34024105641186,2.506706541831,3.94240158901332,2.53733315750882,2.56414969427085,2.31635210240062,3.89176915763825,2.33165524201456,2.84320455325828,2.07376432333485,2.96915407320196,3.94471239180038,2.50667161848828,2,2.70885784178112,2.56785863804871,2.18590486534753,1.91759883048036,2.23970868269944,1.94632277386561,2.11340466034163,0.374213783563001,16.7341264592938,3.4875380283023,3.44166553866522,4.17577891221621,3.95847276775369,3.89225641447763,3.72344083965738,3.65854542394687,3.54398115231752,3.45992258065115,4.00458379938996,3.45350792860034,3.62376303310165,1.43092409967334,57.4601809266992
"5",1071.5435688789,0.4240104950173,2.45730038352432,2.70389739776335,3.99971401800429,2.58097727842997,2.41578801005377,2.4677906567286,3.82797595606492,2.32833621228652,2.98608500332179,1.9872558318436,2.89535944853793,3.72371577874304,2.36990120712908,2,2.59408054107272,2.68523989435416,2.10385119263968,2.0421859978728,2.11074799894831,2.02994222309967,2.14557213711489,0.402703433026669,21.2727463670507,3.50251275861197,3.47094593557165,4.29092800959266,4.00589187321482,3.95436237896605,3.79667487946108,3.68363402828908,3.45574906256839,3.70983368710262,4.1179170105651,3.39524561787349,3.65615641432833,1.53957187232686,64.7972594321081
"6",859.791504248311,0.399192073541779,2.39523986697197,2.54660952744435,3.95122492433683,2.52104159636871,2.48548642811601,2.34412596747376,3.87971321912535,2.35872475491301,2.955587321161,1.99110583497053,2.93203272754478,4.02146218814293,2.60269186870302,2,2.73361577083498,2.57102419216949,2.07852998021922,1.93114807084736,2.16822719068833,1.94008485602492,2.15441701709433,0.475616724428843,17.7970459898111,3.4409081833743,3.35523412669126,4.25520761322569,3.92066697941578,3.84082762966149,3.71893553560843,3.52413076266386,3.52937182569704,3.53114561073019,4.01729450052843,3.42023171624095,3.64409346528464,1.45422644957076,58.7303237566514
"7",949.430748331501,0.380043790721353,2.37237678245787,2.54787578076218,3.9362270311354,2.55298861344507,2.44037495901913,2.31694380676077,3.92128859291442,2.35613667779394,3.01856927491561,1.93967797056357,2.93201936794588,4.04177333951279,2.55478190708112,2,2.73693146877727,2.61971739637975,2.06443409140201,1.94385897225627,2.12978982101319,1.93760931740803,2.15095349745553,0.455755626631666,19.0315032563924,3.42104050632374,3.29872707207404,4.33853218130599,3.97860291472847,3.84005539279646,3.73189907230676,3.48659187787857,3.54231113975121,3.59213078604496,4.06386746126836,3.38813444591951,3.69463644481605,1.49244856741197,61.3416221346114
"8",877.944902166401,0.380488451039436,2.36532660916703,2.51438456043668,3.93780282370419,2.53021576262503,2.48212392887889,2.33087066920185,3.91513966459538,2.36115829260147,2.96042574985197,1.97275172379496,2.92535615705304,4.07805758784823,2.57017862153618,2,2.78293006622825,2.57290025752123,2.10036507672564,1.92090081401208,2.14381905870794,1.91484699876622,2.14374572399046,0.475618491178241,18.0259247496866,3.4378809995834,3.3366852223229,4.29466056259718,3.94893215687277,3.85426753512932,3.72135600952546,3.51261508435887,3.53748947470334,3.54904777849173,4.03127045496164,3.41562305990821,3.65775791344498,1.46495724441435,59.6130011624637
"9",917.278517372824,0.349547646831832,2.21996843201128,2.35911615045279,3.92268259176889,2.52481090326626,2.54265682739451,2.38197616767919,3.94007700024385,2.36407179852823,2.85661973565545,2.00365187184755,2.90474063508474,4.02709604496258,2.53032883589143,2,2.85738499851559,2.66887107624906,2.14974155594265,1.96367312830301,2.0922118603906,1.83242604490983,2.0968488585195,0.470247223541762,18.7433175644012,3.41417281311148,3.42118161750336,4.39189558474268,4.05170778983701,3.94982863661781,3.75368202506422,3.55110176544852,3.58394121089698,3.5705749565602,4.06854760014023,3.3798502562768,3.67224890893343,1.4919368535013,60.7631773803454
"10",884.92283781989,0.404834956898156,2.3155257475096,2.49766573281808,3.91824728641429,2.5652216994914,2.53440183198077,2.29393917249288,3.90455783083367,2.30679799251487,2.85401586252119,2.08464337721803,2.97492022619517,3.91115699728266,2.43611273538666,2,2.63589206946197,2.58621918912314,2.26124600420839,1.93596223290321,2.24441550948846,1.98357208424671,2.10247869577152,0.282984494371412,17.6336424970642,3.48990788293716,3.43498002347596,4.20122320304227,4.0398817322902,3.90532298603147,3.72721395632987,3.72854676818042,3.55268254797466,3.50459952651644,4.02621569186253,3.42418358034717,3.66004571032812,1.45269037569446,59.6087063327424
"11",1199.38608017162,0.396115505862206,2.43217017705832,2.74874760188717,4.04153563688836,2.55830653146299,2.35667295821997,2.44804607054804,3.80024993946562,2.3437675249166,3.10399994327072,1.94808960759803,2.8350216740411,3.72340549094753,2.39033090189984,2,2.52495023253628,2.73605522665348,2.07209861978914,2.06639473141425,2.06094961383391,2.03118281478199,2.1834525584028,0.330528458431938,22.7051885842727,3.46621061486883,3.46149836283276,4.42016341484054,4.10645305779189,3.92899437341966,3.83204658016308,3.59797920957279,3.44277677991906,3.85138463443742,4.19605720742116,3.34393157677935,3.70094629847365,1.59191605068887,68.2732177495518
"12",936.308747750145,0.377021636698347,2.36919382679377,2.53110756947638,3.93354864107945,2.54953336143245,2.45372587964566,2.32127445045528,3.92740653569443,2.35676202798855,3.00334061712435,1.9411174677755,2.92788613091784,4.06349465671492,2.55154202182835,2,2.7621350715173,2.60563608062641,2.07979566652615,1.93532953177954,2.13004335869266,1.92704009029932,2.14657149394245,0.459174247886914,18.8403985159837,3.426780482494,3.30347802480049,4.33587579160145,3.97600186289779,3.84699631857405,3.72731298027954,3.49219933473093,3.54509761423441,3.5835065027614,4.05979830795923,3.39133569947318,3.6888846985129,1.4868516320129,61.1271550742385
"13",909.543959495493,0.438031586358378,2.45770327641555,2.62275066873602,3.97478121123157,2.5457989895393,2.45814286144512,2.41959023808019,3.85618355238762,2.36901509530588,2.94723569579782,1.98405012366754,2.90285602844254,3.85784012096472,2.52215214423732,2,2.64371405001868,2.59993362148626,2.0815506959515,1.96970613090773,2.13303712998232,1.9974555313913,2.1636896289168,0.452640245583513,18.8430847384914,3.49572128985425,3.43161139894746,4.23058037803942,3.92873847659797,3.88070147515931,3.7675539169609,3.60633594498733,3.49991632746376,3.5805093990351,4.0378678460959,3.39424387056287,3.6245479515846,1.47151556178213,59.9425661445573
"14",998.322853553788,0.425731792035966,2.44915089993854,2.67144288157699,3.99843270154253,2.54962084300533,2.42040096277671,2.44186409592929,3.83535246356831,2.36320624797021,3.00590524497417,1.96492742291311,2.86883559936362,3.79867789399746,2.4731471867465,2,2.61004235688907,2.63964950658997,2.07100176878665,1.99858809435078,2.09944229264265,2.00785806952104,2.178914496974,0.420520343526009,20.0224721932684,3.48338175664388,3.43942507516997,4.28546838528886,3.97805189034372,3.89294253621111,3.78011667919898,3.5972451857032,3.48000037391821,3.67653861246002,4.0929529326359,3.37994840553024,3.64410458833585,1.508051746911,62.4272380178997
